date,country,municipality,confirmed,deaths,recovered,active,pcr,lat,long,population,km_sq,population_mne,km_sq_mne
2020-08-31,Montenegro,Žabljak,5,1,4,0,464,43.15423,19.12325,3081,445,628072,13812
2020-09-01,Montenegro,Podgorica,1955,20,1650,233,479,42.441286,19.262892,201631,1399,628072,13812
2020-09-01,Montenegro,Bijelo Polje,474,11,368,90,479,43.03834,19.74758,42191,924,628072,13812
2020-09-01,Montenegro,Nikšić,548,10,453,82,479,42.7731,18.94446,69203,2065,628072,13812
2020-09-01,Montenegro,Rožaje,395,13,308,80,479,42.8333,20.1667,23024,432,628072,13812
2020-09-01,Montenegro,Berane,283,9,181,74,479,42.8425,19.87333,31874,544,628072,13812
2020-09-01,Montenegro,Budva,183,0,151,32,479,42.28639,18.84,22061,122,628072,13812
2020-09-01,Montenegro,Ulcinj,104,2,70,31,479,41.92936,19.22436,20191,255,628072,13812
2020-09-01,Montenegro,Bar,205,6,171,28,479,42.099998,19.1,42048,598,628072,13812
2020-09-01,Montenegro,Pljevlja,145,7,113,27,479,43.3567,19.35843,27006,1346,628072,13812
2020-09-01,Montenegro,Plav,42,7,22,21,479,42.59694,19.94556,9081,328,628072,13812
2020-09-01,Montenegro,Tivat,76,2,63,12,479,42.43639,18.69611,15069,46,628072,13812
2020-09-01,Montenegro,Cetinje,121,2,109,10,479,42.393097,18.911596,15181,899,628072,13812
2020-09-01,Montenegro,Gusinje,36,2,23,9,479,42.56194,19.83389,4027,157,628072,13812
2020-09-01,Montenegro,Herceg Novi,76,2,75,6,479,42.45295,18.531203,30597,235,628072,13812
2020-09-01,Montenegro,Kolašin,9,0,6,6,479,42.82229,19.51653,7228,897,628072,13812
2020-09-01,Montenegro,Andrijevica,25,1,22,5,479,42.73389,19.79194,4585,283,628072,13812
2020-09-01,Montenegro,Danilovgrad,21,1,50,3,479,42.55384,19.14608,18824,501,628072,13812
2020-09-01,Montenegro,Petnjica,16,1,15,3,479,42.90389,19.99556,5482,173,628072,13812
2020-09-01,Montenegro,Tuzi,47,1,49,2,479,42.365556,19.331389,12096,236,628072,13812
2020-09-01,Montenegro,Kotor,130,2,127,1,479,42.42067,18.76825,22753,335,628072,13812
2020-09-01,Montenegro,Mojkovac,15,0,16,1,479,42.96044,19.5833,7553,367,628072,13812
2020-09-01,Montenegro,Plužine,13,0,14,1,479,43.15278,18.83944,2613,854,628072,13812
2020-09-01,Montenegro,Šavnik,0,0,0,0,479,42.95639,19.09667,1558,553,628072,13812
2020-09-01,Montenegro,Žabljak,5,1,4,0,479,43.15423,19.12325,3081,445,628072,13812
2020-09-02,Montenegro,Podgorica,1995,20,1666,257,646,42.441286,19.262892,201631,1399,628072,13812
2020-09-02,Montenegro,Rožaje,415,13,312,96,646,42.8333,20.1667,23024,432,628072,13812
2020-09-02,Montenegro,Bijelo Polje,483,12,376,90,646,43.03834,19.74758,42191,924,628072,13812
2020-09-02,Montenegro,Berane,297,10,180,88,646,42.8425,19.87333,31874,544,628072,13812
2020-09-02,Montenegro,Nikšić,553,10,465,75,646,42.7731,18.94446,69203,2065,628072,13812
2020-09-02,Montenegro,Budva,187,0,151,36,646,42.28639,18.84,22061,122,628072,13812
2020-09-02,Montenegro,Bar,205,6,171,28,646,42.099998,19.1,42048,598,628072,13812
2020-09-02,Montenegro,Ulcinj,104,2,73,28,646,41.92936,19.22436,20191,255,628072,13812
2020-09-02,Montenegro,Pljevlja,147,7,115,27,646,43.3567,19.35843,27006,1346,628072,13812
2020-09-02,Montenegro,Plav,46,7,22,25,646,42.59694,19.94556,9081,328,628072,13812
2020-09-02,Montenegro,Cetinje,124,2,109,13,646,42.393097,18.911596,15181,899,628072,13812
2020-09-02,Montenegro,Tivat,76,2,63,12,646,42.43639,18.69611,15069,46,628072,13812
2020-09-02,Montenegro,Gusinje,36,2,23,9,646,42.56194,19.83389,4027,157,628072,13812
2020-09-02,Montenegro,Herceg Novi,76,2,75,6,646,42.45295,18.531203,30597,235,628072,13812
2020-09-02,Montenegro,Kolašin,9,0,6,6,646,42.82229,19.51653,7228,897,628072,13812
2020-09-02,Montenegro,Andrijevica,25,1,22,5,646,42.73389,19.79194,4585,283,628072,13812
2020-09-02,Montenegro,Petnjica,16,1,15,3,646,42.90389,19.99556,5482,173,628072,13812
2020-09-02,Montenegro,Danilovgrad,21,1,51,2,646,42.55384,19.14608,18824,501,628072,13812
2020-09-02,Montenegro,Kotor,131,2,127,2,646,42.42067,18.76825,22753,335,628072,13812
2020-09-02,Montenegro,Mojkovac,15,0,16,1,646,42.96044,19.5833,7553,367,628072,13812
2020-09-02,Montenegro,Plužine,13,0,14,1,646,43.15278,18.83944,2613,854,628072,13812
2020-09-02,Montenegro,Tuzi,47,1,50,1,646,42.365556,19.331389,12096,236,628072,13812
2020-09-02,Montenegro,Šavnik,0,0,0,0,646,42.95639,19.09667,1558,553,628072,13812
2020-09-02,Montenegro,Žabljak,5,1,4,0,646,43.15423,19.12325,3081,445,628072,13812
2020-09-03,Montenegro,Podgorica,2027,20,1689,264,779,42.441286,19.262892,201631,1399,628072,13812
2020-09-03,Montenegro,Bijelo Polje,508,12,380,111,779,43.03834,19.74758,42191,924,628072,13812
2020-09-03,Montenegro,Berane,321,10,184,108,779,42.8425,19.87333,31874,544,628072,13812
2020-09-03,Montenegro,Nikšić,588,10,473,102,779,42.7731,18.94446,69203,2065,628072,13812
2020-09-03,Montenegro,Rožaje,421,13,314,100,779,42.8333,20.1667,23024,432,628072,13812
2020-09-03,Montenegro,Budva,190,0,156,34,779,42.28639,18.84,22061,122,628072,13812
2020-09-03,Montenegro,Plav,55,7,23,33,779,42.59694,19.94556,9081,328,628072,13812
2020-09-03,Montenegro,Bar,207,6,172,29,779,42.099998,19.1,42048,598,628072,13812
2020-09-03,Montenegro,Pljevlja,150,7,117,28,779,43.3567,19.35843,27006,1346,628072,13812
2020-09-03,Montenegro,Ulcinj,104,2,79,22,779,41.92936,19.22436,20191,255,628072,13812
2020-09-03,Montenegro,Cetinje,125,2,109,14,779,42.393097,18.911596,15181,899,628072,13812
2020-09-03,Montenegro,Tivat,76,2,63,12,779,42.43639,18.69611,15069,46,628072,13812
2020-09-03,Montenegro,Gusinje,36,2,23,9,779,42.56194,19.83389,4027,157,628072,13812
2020-09-03,Montenegro,Herceg Novi,79,2,75,9,779,42.45295,18.531203,30597,235,628072,13812
2020-09-03,Montenegro,Kolašin,9,0,6,6,779,42.82229,19.51653,7228,897,628072,13812
2020-09-03,Montenegro,Kotor,134,2,127,5,779,42.42067,18.76825,22753,335,628072,13812
2020-09-03,Montenegro,Tuzi,47,1,50,3,779,42.365556,19.331389,12096,236,628072,13812
2020-09-03,Montenegro,Andrijevica,25,1,25,2,779,42.73389,19.79194,4585,283,628072,13812
2020-09-03,Montenegro,Danilovgrad,21,1,51,2,779,42.55384,19.14608,18824,501,628072,13812
2020-09-03,Montenegro,Petnjica,16,1,16,2,779,42.90389,19.99556,5482,173,628072,13812
2020-09-03,Montenegro,Mojkovac,15,0,16,1,779,42.96044,19.5833,7553,367,628072,13812
2020-09-03,Montenegro,Plužine,13,0,14,1,779,43.15278,18.83944,2613,854,628072,13812
2020-09-03,Montenegro,Šavnik,0,0,0,0,779,42.95639,19.09667,1558,553,628072,13812
2020-09-03,Montenegro,Žabljak,5,1,4,0,779,43.15423,19.12325,3081,445,628072,13812
2020-09-04,Montenegro,Podgorica,2065,20,1702,288,541,42.441286,19.262892,201631,1399,628072,13812
2020-09-04,Montenegro,Berane,341,10,187,125,541,42.8425,19.87333,31874,544,628072,13812
2020-09-04,Montenegro,Bijelo Polje,522,12,380,125,541,43.03834,19.74758,42191,924,628072,13812
2020-09-04,Montenegro,Rožaje,437,14,314,115,541,42.8333,20.1667,23024,432,628072,13812
2020-09-04,Montenegro,Nikšić,590,10,477,99,541,42.7731,18.94446,69203,2065,628072,13812
2020-09-04,Montenegro,Bar,210,6,172,32,541,42.099998,19.1,42048,598,628072,13812
2020-09-04,Montenegro,Budva,197,0,165,32,541,42.28639,18.84,22061,122,628072,13812
2020-09-04,Montenegro,Plav,55,7,24,32,541,42.59694,19.94556,9081,328,628072,13812
2020-09-04,Montenegro,Pljevlja,152,7,120,27,541,43.3567,19.35843,27006,1346,628072,13812
2020-09-04,Montenegro,Ulcinj,104,2,79,22,541,41.92936,19.22436,20191,255,628072,13812
2020-09-04,Montenegro,Cetinje,126,2,109,15,541,42.393097,18.911596,15181,899,628072,13812
2020-09-04,Montenegro,Tivat,77,2,63,13,541,42.43639,18.69611,15069,46,628072,13812
2020-09-04,Montenegro,Gusinje,36,2,23,9,541,42.56194,19.83389,4027,157,628072,13812
2020-09-04,Montenegro,Kotor,138,2,127,9,541,42.42067,18.76825,22753,335,628072,13812
2020-09-04,Montenegro,Herceg Novi,79,2,78,6,541,42.45295,18.531203,30597,235,628072,13812
2020-09-04,Montenegro,Kolašin,9,0,6,6,541,42.82229,19.51653,7228,897,628072,13812
2020-09-04,Montenegro,Tuzi,47,1,50,3,541,42.365556,19.331389,12096,236,628072,13812
2020-09-04,Montenegro,Mojkovac,16,1,16,2,541,42.96044,19.5833,7553,367,628072,13812
2020-09-04,Montenegro,Petnjica,16,1,16,2,541,42.90389,19.99556,5482,173,628072,13812
2020-09-04,Montenegro,Plužine,13,0,14,2,541,43.15278,18.83944,2613,854,628072,13812
2020-09-04,Montenegro,Andrijevica,25,1,26,1,541,42.73389,19.79194,4585,283,628072,13812
2020-09-04,Montenegro,Danilovgrad,22,1,53,1,541,42.55384,19.14608,18824,501,628072,13812
2020-09-04,Montenegro,Šavnik,0,0,0,0,541,42.95639,19.09667,1558,553,628072,13812
2020-09-04,Montenegro,Žabljak,5,1,4,0,541,43.15423,19.12325,3081,445,628072,13812
2020-09-05,Montenegro,Podgorica,2100,20,1715,310,591,42.441286,19.262892,201631,1399,628072,13812
2020-09-05,Montenegro,Berane,371,11,189,152,591,42.8425,19.87333,31874,544,628072,13812
2020-09-05,Montenegro,Nikšić,631,10,481,136,591,42.7731,18.94446,69203,2065,628072,13812
2020-09-05,Montenegro,Bijelo Polje,523,12,380,126,591,43.03834,19.74758,42191,924,628072,13812
2020-09-05,Montenegro,Rožaje,438,14,314,116,591,42.8333,20.1667,23024,432,628072,13812
2020-09-05,Montenegro,Plav,66,7,24,43,591,42.59694,19.94556,9081,328,628072,13812
2020-09-05,Montenegro,Budva,201,0,165,36,591,42.28639,18.84,22061,122,628072,13812
2020-09-05,Montenegro,Bar,211,6,172,33,591,42.099998,19.1,42048,598,628072,13812
2020-09-05,Montenegro,Pljevlja,152,7,121,26,591,43.3567,19.35843,27006,1346,628072,13812
2020-09-05,Montenegro,Ulcinj,108,2,79,26,591,41.92936,19.22436,20191,255,628072,13812
2020-09-05,Montenegro,Kotor,151,2,127,22,591,42.42067,18.76825,22753,335,628072,13812
2020-09-05,Montenegro,Cetinje,126,2,109,15,591,42.393097,18.911596,15181,899,628072,13812
2020-09-05,Montenegro,Tivat,77,2,63,13,591,42.43639,18.69611,15069,46,628072,13812
2020-09-05,Montenegro,Gusinje,37,2,23,10,591,42.56194,19.83389,4027,157,628072,13812
2020-09-05,Montenegro,Kolašin,10,0,6,7,591,42.82229,19.51653,7228,897,628072,13812
2020-09-05,Montenegro,Herceg Novi,79,2,78,6,591,42.45295,18.531203,30597,235,628072,13812
2020-09-05,Montenegro,Andrijevica,29,1,26,5,591,42.73389,19.79194,4585,283,628072,13812
2020-09-05,Montenegro,Mojkovac,16,1,16,2,591,42.96044,19.5833,7553,367,628072,13812
2020-09-05,Montenegro,Petnjica,16,1,16,2,591,42.90389,19.99556,5482,173,628072,13812
2020-09-05,Montenegro,Plužine,13,0,14,2,591,43.15278,18.83944,2613,854,628072,13812
2020-09-05,Montenegro,Tuzi,47,1,51,2,591,42.365556,19.331389,12096,236,628072,13812
2020-09-05,Montenegro,Danilovgrad,22,1,53,1,591,42.55384,19.14608,18824,501,628072,13812
2020-09-05,Montenegro,Šavnik,0,0,0,0,591,42.95639,19.09667,1558,553,628072,13812
2020-09-05,Montenegro,Žabljak,5,1,4,0,591,43.15423,19.12325,3081,445,628072,13812
2020-09-06,Montenegro,Podgorica,2138,20,1719,344,526,42.441286,19.262892,201631,1399,628072,13812
2020-09-06,Montenegro,Nikšić,688,10,482,192,526,42.7731,18.94446,69203,2065,628072,13812
2020-09-06,Montenegro,Berane,386,11,191,165,526,42.8425,19.87333,31874,544,628072,13812
2020-09-06,Montenegro,Bijelo Polje,525,13,380,127,526,43.03834,19.74758,42191,924,628072,13812
2020-09-06,Montenegro,Rožaje,442,14,314,120,526,42.8333,20.1667,23024,432,628072,13812
2020-09-06,Montenegro,Plav,67,7,24,44,526,42.59694,19.94556,9081,328,628072,13812
2020-09-06,Montenegro,Budva,205,0,165,40,526,42.28639,18.84,22061,122,628072,13812
2020-09-06,Montenegro,Bar,213,6,172,35,526,42.099998,19.1,42048,598,628072,13812
2020-09-06,Montenegro,Pljevlja,154,7,121,28,526,43.3567,19.35843,27006,1346,628072,13812
2020-09-06,Montenegro,Ulcinj,109,2,79,27,526,41.92936,19.22436,20191,255,628072,13812
2020-09-06,Montenegro,Kotor,151,2,127,22,526,42.42067,18.76825,22753,335,628072,13812
2020-09-06,Montenegro,Cetinje,128,2,109,17,526,42.393097,18.911596,15181,899,628072,13812
2020-09-06,Montenegro,Tivat,77,2,63,13,526,42.43639,18.69611,15069,46,628072,13812
2020-09-06,Montenegro,Gusinje,37,2,23,10,526,42.56194,19.83389,4027,157,628072,13812
2020-09-06,Montenegro,Herceg Novi,80,2,78,7,526,42.45295,18.531203,30597,235,628072,13812
2020-09-06,Montenegro,Kolašin,10,0,6,7,526,42.82229,19.51653,7228,897,628072,13812
2020-09-06,Montenegro,Andrijevica,30,1,26,6,526,42.73389,19.79194,4585,283,628072,13812
2020-09-06,Montenegro,Mojkovac,17,1,16,3,526,42.96044,19.5833,7553,367,628072,13812
2020-09-06,Montenegro,Petnjica,16,1,16,2,526,42.90389,19.99556,5482,173,628072,13812
2020-09-06,Montenegro,Plužine,13,0,14,2,526,43.15278,18.83944,2613,854,628072,13812
2020-09-06,Montenegro,Tuzi,47,1,51,2,526,42.365556,19.331389,12096,236,628072,13812
2020-09-06,Montenegro,Danilovgrad,22,1,53,1,526,42.55384,19.14608,18824,501,628072,13812
2020-09-06,Montenegro,Šavnik,0,0,0,0,526,42.95639,19.09667,1558,553,628072,13812
2020-09-06,Montenegro,Žabljak,5,1,4,0,526,43.15423,19.12325,3081,445,628072,13812
2020-09-07,Montenegro,Andrijevica,39,1,26,15,380,42.73389,19.79194,4585,283,628072,13812
2020-09-07,Montenegro,Bar,214,6,172,36,380,42.099998,19.1,42048,598,628072,13812
2020-09-07,Montenegro,Berane,434,11,191,213,380,42.8425,19.87333,31874,544,628072,13812
2020-09-07,Montenegro,Bijelo Polje,530,13,380,132,380,43.03834,19.74758,42191,924,628072,13812
2020-09-07,Montenegro,Budva,205,0,167,38,380,42.28639,18.84,22061,122,628072,13812
2020-09-07,Montenegro,Cetinje,129,2,109,18,380,42.393097,18.911596,15181,899,628072,13812
2020-09-07,Montenegro,Danilovgrad,22,1,53,1,380,42.55384,19.14608,18824,501,628072,13812
2020-09-07,Montenegro,Gusinje,37,2,23,10,380,42.56194,19.83389,4027,157,628072,13812
2020-09-07,Montenegro,Herceg Novi,80,2,78,7,380,42.45295,18.531203,30597,235,628072,13812
2020-09-07,Montenegro,Kolašin,10,0,6,7,380,42.82229,19.51653,7228,897,628072,13812
2020-09-07,Montenegro,Kotor,153,2,127,24,380,42.42067,18.76825,22753,335,628072,13812
2020-09-07,Montenegro,Mojkovac,18,1,16,5,380,42.96044,19.5833,7553,367,628072,13812
2020-09-07,Montenegro,Nikšić,688,11,483,190,380,42.7731,18.94446,69203,2065,628072,13812
2020-09-07,Montenegro,Petnjica,16,1,16,2,380,42.90389,19.99556,5482,173,628072,13812
2020-09-07,Montenegro,Plav,69,7,24,46,380,42.59694,19.94556,9081,328,628072,13812
2020-09-07,Montenegro,Pljevlja,158,7,121,32,380,43.3567,19.35843,27006,1346,628072,13812
2020-09-07,Montenegro,Plužine,13,0,14,2,380,43.15278,18.83944,2613,854,628072,13812
2020-09-07,Montenegro,Podgorica,2156,20,1736,344,380,42.441286,19.262892,201631,1399,628072,13812
2020-09-07,Montenegro,Rožaje,455,14,334,113,380,42.8333,20.1667,23024,432,628072,13812
2020-09-07,Montenegro,Šavnik,0,0,0,0,380,42.95639,19.09667,1558,553,628072,13812
2020-09-07,Montenegro,Tivat,77,2,63,13,380,42.43639,18.69611,15069,46,628072,13812
2020-09-07,Montenegro,Tuzi,49,1,52,3,380,42.365556,19.331389,12096,236,628072,13812
2020-09-07,Montenegro,Ulcinj,109,2,79,27,380,41.92936,19.22436,20191,255,628072,13812
2020-09-07,Montenegro,Žabljak,5,1,4,0,380,43.15423,19.12325,3081,445,628072,13812
2020-09-08,Montenegro,Podgorica,2229,20,1765,388,839,42.441286,19.262892,201631,1399,628072,13812
2020-09-08,Montenegro,Berane,474,11,191,253,839,42.8425,19.87333,31874,544,628072,13812
2020-09-08,Montenegro,Nikšić,731,11,490,226,839,42.7731,18.94446,69203,2065,628072,13812
2020-09-08,Montenegro,Bijelo Polje,552,13,380,154,839,43.03834,19.74758,42191,924,628072,13812
2020-09-08,Montenegro,Rožaje,468,14,336,124,839,42.8333,20.1667,23024,432,628072,13812
2020-09-08,Montenegro,Plav,69,7,24,46,839,42.59694,19.94556,9081,328,628072,13812
2020-09-08,Montenegro,Budva,209,0,168,41,839,42.28639,18.84,22061,122,628072,13812
2020-09-08,Montenegro,Pljevlja,166,8,121,39,839,43.3567,19.35843,27006,1346,628072,13812
2020-09-08,Montenegro,Bar,216,6,172,38,839,42.099998,19.1,42048,598,628072,13812
2020-09-08,Montenegro,Ulcinj,109,2,79,27,839,41.92936,19.22436,20191,255,628072,13812
2020-09-08,Montenegro,Kotor,153,2,127,24,839,42.42067,18.76825,22753,335,628072,13812
2020-09-08,Montenegro,Cetinje,131,2,110,19,839,42.393097,18.911596,15181,899,628072,13812
2020-09-08,Montenegro,Andrijevica,40,1,26,16,839,42.73389,19.79194,4585,283,628072,13812
2020-09-08,Montenegro,Tivat,78,3,63,13,839,42.43639,18.69611,15069,46,628072,13812
2020-09-08,Montenegro,Gusinje,38,3,23,10,839,42.56194,19.83389,4027,157,628072,13812
2020-09-08,Montenegro,Herceg Novi,83,2,78,10,839,42.45295,18.531203,30597,235,628072,13812
2020-09-08,Montenegro,Mojkovac,21,1,16,8,839,42.96044,19.5833,7553,367,628072,13812
2020-09-08,Montenegro,Kolašin,10,0,6,7,839,42.82229,19.51653,7228,897,628072,13812
2020-09-08,Montenegro,Tuzi,49,1,52,3,839,42.365556,19.331389,12096,236,628072,13812
2020-09-08,Montenegro,Petnjica,16,1,16,2,839,42.90389,19.99556,5482,173,628072,13812
2020-09-08,Montenegro,Plužine,13,0,14,2,839,43.15278,18.83944,2613,854,628072,13812
2020-09-08,Montenegro,Danilovgrad,22,1,53,1,839,42.55384,19.14608,18824,501,628072,13812
2020-09-08,Montenegro,Šavnik,0,0,0,0,839,42.95639,19.09667,1558,553,628072,13812
2020-09-08,Montenegro,Žabljak,5,1,4,0,839,43.15423,19.12325,3081,445,628072,13812
2020-09-09,Montenegro,Podgorica,2269,20,1772,412,822,42.441286,19.262892,201631,1399,628072,13812
2020-09-09,Montenegro,Berane,543,11,191,322,822,42.8425,19.87333,31874,544,628072,13812
2020-09-09,Montenegro,Nikšić,767,11,503,249,822,42.7731,18.94446,69203,2065,628072,13812
2020-09-09,Montenegro,Bijelo Polje,565,13,380,167,822,43.03834,19.74758,42191,924,628072,13812
2020-09-09,Montenegro,Rožaje,498,14,347,143,822,42.8333,20.1667,23024,432,628072,13812
2020-09-09,Montenegro,Plav,69,7,24,46,822,42.59694,19.94556,9081,328,628072,13812
2020-09-09,Montenegro,Pljevlja,173,9,121,45,822,43.3567,19.35843,27006,1346,628072,13812
2020-09-09,Montenegro,Bar,218,6,172,40,822,42.099998,19.1,42048,598,628072,13812
2020-09-09,Montenegro,Budva,209,0,171,38,822,42.28639,18.84,22061,122,628072,13812
2020-09-09,Montenegro,Kotor,161,2,127,32,822,42.42067,18.76825,22753,335,628072,13812
2020-09-09,Montenegro,Ulcinj,111,2,79,29,822,41.92936,19.22436,20191,255,628072,13812
2020-09-09,Montenegro,Cetinje,135,3,110,22,822,42.393097,18.911596,15181,899,628072,13812
2020-09-09,Montenegro,Andrijevica,41,1,26,17,822,42.73389,19.79194,4585,283,628072,13812
2020-09-09,Montenegro,Herceg Novi,89,2,79,15,822,42.45295,18.531203,30597,235,628072,13812
2020-09-09,Montenegro,Tivat,78,3,63,13,822,42.43639,18.69611,15069,46,628072,13812
2020-09-09,Montenegro,Gusinje,38,3,23,10,822,42.56194,19.83389,4027,157,628072,13812
2020-09-09,Montenegro,Mojkovac,22,1,16,9,822,42.96044,19.5833,7553,367,628072,13812
2020-09-09,Montenegro,Tuzi,49,1,55,9,822,42.365556,19.331389,12096,236,628072,13812
2020-09-09,Montenegro,Kolašin,10,0,6,7,822,42.82229,19.51653,7228,897,628072,13812
2020-09-09,Montenegro,Petnjica,16,1,16,2,822,42.90389,19.99556,5482,173,628072,13812
2020-09-09,Montenegro,Plužine,13,0,14,2,822,43.15278,18.83944,2613,854,628072,13812
2020-09-09,Montenegro,Danilovgrad,22,1,53,1,822,42.55384,19.14608,18824,501,628072,13812
2020-09-09,Montenegro,Šavnik,0,0,0,0,822,42.95639,19.09667,1558,553,628072,13812
2020-09-09,Montenegro,Žabljak,5,1,4,0,822,43.15423,19.12325,3081,445,628072,13812
2020-09-10,Montenegro,Podgorica,2315,20,1789,440,569,42.441286,19.262892,201631,1399,628072,13812
2020-09-10,Montenegro,Berane,585,11,199,356,569,42.8425,19.87333,31874,544,628072,13812
2020-09-10,Montenegro,Nikšić,781,11,503,263,569,42.7731,18.94446,69203,2065,628072,13812
2020-09-10,Montenegro,Bijelo Polje,575,13,380,177,569,43.03834,19.74758,42191,924,628072,13812
2020-09-10,Montenegro,Rožaje,500,14,361,131,569,42.8333,20.1667,23024,432,628072,13812
2020-09-10,Montenegro,Plav,69,7,24,46,569,42.59694,19.94556,9081,328,628072,13812
2020-09-10,Montenegro,Bar,222,6,172,44,569,42.099998,19.1,42048,598,628072,13812
2020-09-10,Montenegro,Pljevlja,174,9,123,44,569,43.3567,19.35843,27006,1346,628072,13812
2020-09-10,Montenegro,Budva,213,0,171,42,569,42.28639,18.84,22061,122,628072,13812
2020-09-10,Montenegro,Kotor,164,2,127,35,569,42.42067,18.76825,22753,335,628072,13812
2020-09-10,Montenegro,Ulcinj,111,2,79,29,569,41.92936,19.22436,20191,255,628072,13812
2020-09-10,Montenegro,Cetinje,135,3,110,22,569,42.393097,18.911596,15181,899,628072,13812
2020-09-10,Montenegro,Andrijevica,41,1,26,17,569,42.73389,19.79194,4585,283,628072,13812
2020-09-10,Montenegro,Herceg Novi,89,2,79,15,569,42.45295,18.531203,30597,235,628072,13812
2020-09-10,Montenegro,Tivat,78,3,63,13,569,42.43639,18.69611,15069,46,628072,13812
2020-09-10,Montenegro,Mojkovac,24,1,16,11,569,42.96044,19.5833,7553,367,628072,13812
2020-09-10,Montenegro,Gusinje,38,3,23,10,569,42.56194,19.83389,4027,157,628072,13812
2020-09-10,Montenegro,Tuzi,49,1,56,8,569,42.365556,19.331389,12096,236,628072,13812
2020-09-10,Montenegro,Kolašin,10,0,6,7,569,42.82229,19.51653,7228,897,628072,13812
2020-09-10,Montenegro,Petnjica,16,1,16,2,569,42.90389,19.99556,5482,173,628072,13812
2020-09-10,Montenegro,Plužine,13,0,14,2,569,43.15278,18.83944,2613,854,628072,13812
2020-09-10,Montenegro,Danilovgrad,22,1,54,1,569,42.55384,19.14608,18824,501,628072,13812
2020-09-10,Montenegro,Šavnik,0,0,0,0,569,42.95639,19.09667,1558,553,628072,13812
2020-09-10,Montenegro,Žabljak,5,1,4,0,569,43.15423,19.12325,3081,445,628072,13812
2020-09-11,Montenegro,Podgorica,2348,20,1810,451,617,42.441286,19.262892,201631,1399,628072,13812
2020-09-11,Montenegro,Berane,609,11,207,372,617,42.8425,19.87333,31874,544,628072,13812
2020-09-11,Montenegro,Nikšić,840,11,526,299,617,42.7731,18.94446,69203,2065,628072,13812
2020-09-11,Montenegro,Bijelo Polje,592,14,380,193,617,43.03834,19.74758,42191,924,628072,13812
2020-09-11,Montenegro,Rožaje,500,14,361,131,617,42.8333,20.1667,23024,432,628072,13812
2020-09-11,Montenegro,Pljevlja,186,9,123,56,617,43.3567,19.35843,27006,1346,628072,13812
2020-09-11,Montenegro,Kotor,174,2,127,45,617,42.42067,18.76825,22753,335,628072,13812
2020-09-11,Montenegro,Bar,222,6,172,44,617,42.099998,19.1,42048,598,628072,13812
2020-09-11,Montenegro,Plav,69,7,29,41,617,42.59694,19.94556,9081,328,628072,13812
2020-09-11,Montenegro,Budva,215,0,177,38,617,42.28639,18.84,22061,122,628072,13812
2020-09-11,Montenegro,Ulcinj,111,2,79,29,617,41.92936,19.22436,20191,255,628072,13812
2020-09-11,Montenegro,Cetinje,139,3,111,25,617,42.393097,18.911596,15181,899,628072,13812
2020-09-11,Montenegro,Andrijevica,42,1,26,18,617,42.73389,19.79194,4585,283,628072,13812
2020-09-11,Montenegro,Herceg Novi,89,2,79,15,617,42.45295,18.531203,30597,235,628072,13812
2020-09-11,Montenegro,Tivat,78,3,63,13,617,42.43639,18.69611,15069,46,628072,13812
2020-09-11,Montenegro,Mojkovac,24,1,16,11,617,42.96044,19.5833,7553,367,628072,13812
2020-09-11,Montenegro,Gusinje,39,3,24,10,617,42.56194,19.83389,4027,157,628072,13812
2020-09-11,Montenegro,Tuzi,49,1,57,8,617,42.365556,19.331389,12096,236,628072,13812
2020-09-11,Montenegro,Kolašin,10,0,6,7,617,42.82229,19.51653,7228,897,628072,13812
2020-09-11,Montenegro,Petnjica,16,1,16,2,617,42.90389,19.99556,5482,173,628072,13812
2020-09-11,Montenegro,Plužine,13,0,14,2,617,43.15278,18.83944,2613,854,628072,13812
2020-09-11,Montenegro,Danilovgrad,22,1,55,0,617,42.55384,19.14608,18824,501,628072,13812
2020-09-11,Montenegro,Šavnik,0,0,0,0,617,42.95639,19.09667,1558,553,628072,13812
2020-09-11,Montenegro,Žabljak,5,1,4,0,617,43.15423,19.12325,3081,445,628072,13812
2020-09-12,Montenegro,Podgorica,2371,21,1820,463,681,42.441286,19.262892,201631,1399,628072,13812
2020-09-12,Montenegro,Berane,642,11,221,391,681,42.8425,19.87333,31874,544,628072,13812
2020-09-12,Montenegro,Nikšić,869,12,526,327,681,42.7731,18.94446,69203,2065,628072,13812
2020-09-12,Montenegro,Bijelo Polje,601,14,380,202,681,43.03834,19.74758,42191,924,628072,13812
2020-09-12,Montenegro,Rožaje,515,14,361,146,681,42.8333,20.1667,23024,432,628072,13812
2020-09-12,Montenegro,Pljevlja,193,9,123,63,681,43.3567,19.35843,27006,1346,628072,13812
2020-09-12,Montenegro,Kotor,175,2,127,46,681,42.42067,18.76825,22753,335,628072,13812
2020-09-12,Montenegro,Bar,222,6,172,44,681,42.099998,19.1,42048,598,628072,13812
2020-09-12,Montenegro,Plav,73,7,31,43,681,42.59694,19.94556,9081,328,628072,13812
2020-09-12,Montenegro,Budva,220,0,180,40,681,42.28639,18.84,22061,122,628072,13812
2020-09-12,Montenegro,Ulcinj,113,2,79,31,681,41.92936,19.22436,20191,255,628072,13812
2020-09-12,Montenegro,Cetinje,144,4,112,28,681,42.393097,18.911596,15181,899,628072,13812
2020-09-12,Montenegro,Tivat,85,3,63,20,681,42.43639,18.69611,15069,46,628072,13812
